"supervision_total","blackcard_total","ecommerce_total","order_count","total_price","city_id","gender","refund_fee","last_buytime","churn"
"0","0","1000","1","1000","5001","1","0","1617214284","0"
"0","0","1196","1","1196","1401","1","0","1623291099","0"
"0","0","1299","1","1299","0201","1","0","1602550831","0"
"0","0","29415","7","29415","5111","1","0","1622398294","0"
"0","0","2509","2","2509","4420","1","0","1608667227","0"
"0","0","1000","1","1000","0201","2","0","1620925916","0"
"0","0","2904","5","2904","4313","2","0","1617333117","0"
"0","0","3380","1","3380","5001","2","0","1622074273","0"
"0","0","300","1","300","2301","2","0","1600826449","0"
"0","0","3339","2","3339","5001","2","0","1620958288","0"
"0","0","1954","3","1954","0201","2","0","1622257876","0"
"0","0","499","1","499","5101","2","0","1609816274","0"
"0","0","4888","4","4888","3305","2","0","1607724026","0"
"0","0","4139","1","4139","5001","2","0","1604444428","0"
"0","0","399","1","399","5101","2","0","1603843245","0"
"0","0","2000","2","2000","0201","2","0","1620353464","0"
"0","0","398","1","398","4101","2","0","1614820263","0"
"0","0","4238","2","4238","1201","2","0","1618852305","0"
"0","0","180","1","180","4419","2","0","1600822815","0"
"0","0","564","1","564",,"1","0","1617819119","0"
"0","0","1000","1","1000","3707","1","0","1620259865","0"
"0","0","1300","2","1300","3716","1","0","1622146297","0"
"0","0","3098","1","3098","4401","1","0","1622423475","0"
"0","0","4799","1","4799","3301","1","0","1623359504","0"
"0","0","1766","2","1766","5106","1","0","1601002812","0"
"0","0","3299","1","3299","3302","1","0","1618355466","0"
"0","0","9897","3","9897","0101","1","0","1620940269","0"
"0","0","4399","1","4399","2224","1","0","1604343644","0"
"0","0","4999","1","4999","3205","1","0","1622427078","0"
"0","0","1731","3","1731","3205","1","0","1621635109","0"
"0","0","2599","1","2599","0101","1","0","1618373514","0"
"0","0","3320","1","3320","4413","1","0","1607216423","0"
"0","0","1099","1","1099","6101","1","0","1618197108","0"
"0","0","4196","2","4196","3608","1","0","1623204675","0"
"0","0","3298","2","3298","2102","1","0","1602820827","0"
"0","0","2609","2","2609","3301","1","0","1608692408","0"
"0","0","8127","2","8127","4403","1","0","1604538031","0"
"0","0","2000","2","2000","4406","1","0","1622135514","0"
"0","0","300","1","300","3702","1","0","1597626044","0"
"0","0","15949","3","15949","4103","1","0","1621213901","0"
"0","0","7516","5","7516","0101","1","0","1617927079","0"
"0","0","1000","1","1000","4102","2","0","1620436262","0"
"0","0","189","1","189","4601","2","0","1597104000","0"
"0","0","5919","2","5919","3505","2","0","1621829479","0"
"0","0","799","1","799","3307",,"0","1604368805","0"
"0","0","2146","3","2146","0101",,"0","1608771612","0"
"0","0","2994","2","2994","4601",,"0","1609873872","0"
"0","0","42227","11","42227","5001",,"0","1619752260","0"
"0","0","9866","8","9866","3303",,"0","1621213875","0"
"0","0","958","2","958","3208",,"0","1620252686","0"
"0","0","4999","1","4999","5109",,"0","1621217470","0"
"0","0","9518","2","9518","3611",,"0","1620605512","0"
"0","0","8640","1","8640","3201",,"0","1621818705","0"
"0","0","269","1","269","4403",,"0","1609989060","0"
"0","0","2217","2","2217","4403","2","0","1607108459","0"
"0","0","8829","2","8829","0101","2","0","1623089513","0"
"0","0","517","1","517","5001","2","0","1619143864","0"
"0","0","2497","1","2497","0101","2","0","1597536022","0"
"0","0","15998","3","15998","5001","2","0","1622513497","0"
"0","0","24003","8","24003","4509","2","0","1611083481","0"
"0","0","6563","1","6563","3501","2","0","1623381085","0"
"0","0","4264","3","4264","1309","2","0","1608145247","0"
"0","0","1000","1","1000","4203","2","0","1621807864","0"
"0","0","1497","2","1497","2301","1","0","1606874450","0"
"0","0","4099","1","4099","6101","1","0","1615320697","0"
"0","0","516","1","516","0101","1","0","1600621231","0"
"0","0","2291","2","2291","4404","1","0","1600740044","0"
"0","0","4227","3","4227","1304","1","0","1620925914","0"
"0","0","2886","2","2886","3206","1","0","1621210314","0"
"0","0","8599","1","8599","3401","1","0","1615245112","0"
"0","0","249","1","249","2301","1","0","1617055918","0"
"0","0","7148","4","7148","4407","1","0","1616123473","0"
"0","0","975","1","975","3303","1","0","1620267112","0"
"0","0","23225","8","23225","3505","1","0","1621462264","0"
"0","0","20895","4","20895","3702","1","0","1617423073","0"
"0","0","2999","1","2999","4401","1","0","1605754838","0"
"0","0","2886","3","2886","3609","1","0","1607641240","0"
"0","0","149","1","149","5001","2","0","1597010409","0"
"0","0","1150","1","1150","3301","2","0","1621807896","0"
"0","0","488","1","488","4401","2","0","1618881063","0"
"0","0","4795","5","4795","0201","2","0","1618888290","0"
"0","0","3655","2","3655",,"2","0","1623111073","0"
"0","0","1748","2","1748","3307","2","0","1604019646","0"
"0","0","4349","1","4349","0201","2","0","1614568318","0"
"0","0","1198","1","1198","3301","2","0","1621192273","0"
"0","0","5788.5","2","5788.5","3201","2","0","1623802283","0"
"0","0","4468","1","4468","5001","2","0","1609293653","0"
"0","0","1000","1","1000","4201","2","0","1620267104","0"
"0","0","500","1","500","3304","2","0","1620706286","0"
"0","0","807","2","807","4403","2","0","1603594837","0"
"0","0","7950","1","7950","3501","2","0","1621192303","0"
"0","0","129","1","129","3201","1","0","1600740059","0"
"0","0","2140","1","2140","0201","1","0","1615745468","0"
"0","0","7964","5","7964","4403","1","0","1623787902","0"
"0","0","2309","4","2309","3201","1","0","1608753644","0"
"0","0","1387","2","1387","4101","1","0","1601060436","0"
"0","0","11400","2","11400","0101","1","0","1622056262","0"
"0","0","3345","3","3345","1502","1","0","1607536812","0"
"0","0","4229","1","4229","5301","1","0","1620965490","0"
"0","0","5899","1","5899","0101","1","0","1618276270","0"
"0","0","3098","1","3098","3702","1","0","1618186283","0"
"0","0","599","1","599","5001","1","0","1620673909","0"
"0","0","1899","1","1899","4401","2","0","1607652051","0"
"0","0","718","3","718","3702","2","0","1609009253","0"
"0","0","3239","1","3239","3701","2","0","1604365207","0"
"0","0","1695","2","1695","0101","2","0","1605492006","0"
"0","0","557","2","557","3301","2","0","1608246049","0"
"0","0","2899","1","2899","5101","2","0","1622419872","0"
"0","0","1000","1","1000","4313","2","0","1620436277","0"
"0","0","364","1","364","4201","2","0","1607396444","0"
"0","0","1999","1","1999","0101","2","0","1604624447","0"
"0","0","7178","4","7178","4308","2","0","1623201111","0"
"0","0","623","4","623","5101","2","0","1609174810","0"
"0","0","4799","1","4799","0201","1","0","1623003108","0"
"0","0","1001","2","1001","4301","1","0","1620270711","0"
"0","0","3699","1","3699","0201","1","0","1611000694","0"
"0","0","264","1","264","3202","1","0","1606939259","0"
"0","0","1149","1","1149","5101","1","0","1616980297","0"
"0","0","1802","2","1802","4301","1","0","1600894833","0"
"0","0","7350","1","7350","3301","1","0","1597017600","0"
"0","0","4167","2","4167","4403","1","0","1601078403","0"
"0","0","557","1","557","4201","1","0","1614643873","0"
"0","0","1000","1","1000","3301","1","0","1620432677","0"
"0","0","1099","1","1099","4403","2","0","1600912813","0"
"0","0","891","1","891","4413","2","0","1610251916","0"
"0","0","641","3","641","3206","2","0","1622333514","0"
"0","0","2596","3","2596","3501","2","0","1608429621","0"
"0","0","7029","5","7029","4401","2","0","1603936807","0"
"0","0","4999","1","4999","3207","2","0","1622419908","0"
"0","0","204","2","204","4301","2","0","1620349869","0"
"0","0","1361","2","1361","5101","2","0","1604800839","0"
"0","0","1500","2","1500","1411","2","0","1620868282","0"
"0","0","3672","2","3672","3301","2","0","1609610453","0"
"0","0","1899","1","1899","6101","2","0","1621303892","0"
"0","0","16346","7","16346","4401","1","0","1616721087","0"
"0","0","2799","1","2799","3202","1","0","1618359110","0"
"0","0","4519","2","4519","3207","1","0","1620609072","0"
"0","0","837","1","837","4452","1","0","1597341605","0"
"0","0","1000","1","1000",,"1","0","1620436310","0"
"0","0","1000","1","1000","1201","1","0","1617325916","0"
"0","0","75","1","75","1301","1","0","1606950016","0"
"0","0","1000","1","1000","3203","1","0","1620353464","0"
"0","0","10067","3","10067","3302","1","0","1616443886","0"
"0","0","3015","2","3015","0201","1","0","1603998056","0"
"0","0","7114","5","7114","3301","2","0","1618783893","0"
"0","0","3000","1","3000","2302","2","0","1621905062","0"
"0","0","1526","3","1526","3208","2","0","1619925106","0"
"0","0","1227","2","1227","2101","2","0","1623186687","0"
"0","0","2299","1","2299","2102","2","0","1622765503","0"
"0","0","2849","2","2849","3706","2","0","1619147465","0"
"0","0","1000","1","1000","6201","2","0","1620436261","0"
"0","0","868","1","868","0201","2","0","1605232821","0"
"0","0","11499","1","11499","4201","2","0","1622509903","0"
"0","0","2319","1","2319","4301","2","0","1623715918","0"
"0","0","19077","4","19077","0101","1","0","1621815092","0"
"0","0","258","1","258","1406","1","0","1606694416","0"
"0","0","2567","2","2567","5001","1","0","1597111216","0"
"0","0","2499","1","2499","3202","1","0","1623802269","0"
"0","0","2534","4","2534","3304","1","0","1617318695","0"
"0","0","3899","1","3899","0101","1","0","1616465478","0"
"0","0","103","2","103","1306","1","0","1620245487","0"
"0","0","885","1","885","4403","1","0","1607396447","0"
"0","0","3204","2","3204","4301","1","0","1621883473","0"
"0","0","388","1","388","4101","1","0","1623708666","0"
"0","0","3520","2","3520","5101","1","0","1618279900","0"
"0","0","1000","2","1000","5101","1","0","1604610036","0"
"0","0","578","1","578","0201","2","0","1623204718","0"
"0","0","8599","1","8599","4201","2","0","1615335102","0"
"0","0","1000","1","1000","3301","2","0","1620436280","0"
"0","0","12198","2","12198","3203","2","0","1622513462","0"
"0","0","8999","1","8999","0201","2","0","1615259480","0"
"0","0","2000","1","2000","3701","2","0","1622081463","0"
"0","0","342","1","342","0201","2","0","1614906660","0"
"0","0","4295","2","4295","1201","2","0","1607637613","0"
"0","0","2599","1","2599","3710","2","0","1618798288","0"
"0","0","3050","4","3050","3402","2","0","1620583883","0"
"0","0","14998","3","14998","4114","2","0","1615839064","0"
"0","0","3520","2","3520","3707","2","0","1618974706","0"
"0","0","11547","4","11547","3604","2","0","1620616273","0"
"0","0","180","1","180",,,"0","1600815637","0"
"0","0","8502","6","8502","0101",,"0","1621559489","0"
"0","0","5418","3","5418","4401",,"0","1623802274","0"
"0","0","4499","1","4499","0101",,"0","1614906696","0"
"0","0","9736","6","9736","3301",,"0","1622675463","0"
"0","0","193.67999","1","193.67999","4401",,"0","1620785506","0"
"0","0","2099","1","2099","0101",,"0","1623118275","0"
"0","0","4137","2","4137","4401",,"0","1616181072","0"
"0","0","169","1","169","4403",,"0","1621530699","0"
"0","0","4800","1","4800","4502",,"0","1615763497","0"
"0","0","3929","3","3929","3301",,"0","1623103881","0"
"0","0","890","1","890","0101",,"0","1620429090","0"
"0","0","2499","1","2499","3401",,"0","1618765902","0"
"0","0","4999","1","4999","0201",,"0","1622520707","0"
"0","0","1000","1","1000","1302","1","0","1623291112","0"
"0","0","6499","1","6499","3501","1","0","1610406666","0"
"0","0","4458","3","4458","4513","1","0","1623903074","0"
"0","0","326","1","326","0101","1","0","1600657209","0"
"0","0","3199","1","3199","4301","1","0","1597089632","0"
"0","0","3127","4","3127","4101","1","0","1622149905","0"
"0","0","4339","5","4339","0101","1","0","1621480301","0"
"0","0","1410","2","1410","3301","2","0","1608076806","0"
"0","0","860","2","860","1201","2","0","1602730817","0"
"0","0","8999","2","8999","5101","2","0","1620616286","0"
"0","0","7096","3","7096","3501","2","0","1606842035","0"
"0","0","426","1","426","4301","2","0","1614568266","0"
"0","0","486","2","486","3205","2","0","1620245490","0"
"0","0","464","1","464","4310","2","0","1611011506","0"
"0","0","5499","1","5499","3702","2","0","1622765466","0"
"0","0","853","1","853","0201","2","0","1620180678","0"
"0","0","2400","1","2400","6101","2","0","1607025605","0"
"0","0","579","1","579","0201","2","0","1606788029","0"
"0","0","108","1","108","4401","2","0","1600830000","0"
"0","0","3520","1","3520","3713","2","0","1618600283","0"
"0","0","1387","2","1387","3502","1","0","1620270702","0"
"0","0","6437","4","6437","4505","1","0","1600988444","0"
"0","0","4511","3","4511","4103","1","0","1610759508","0"
"0","0","500","1","500","4408","1","0","1620594712","0"
"0","0","249","1","249","0201","1","0","1618798283","0"
"0","0","768","1","768","4401","1","0","1620706282","0"
"0","0","1378","2","1378","0201","1","0","1620429096","0"
"0","0","7540","6","7540","3601","1","0","1618175471","0"
"0","0","10699","2","10699","4205","2","0","1621793495","0"
"0","0","5999","2","5999","3501","2","0","1614823871","0"
"0","0","4471","3","4471","0101","2","0","1608487209","0"
"0","0","1000","1","1000","5107","2","0","1620432678","0"
"0","0","1364","1","1364","3501","2","0","1600707645","0"
"0","0","1199","1","1199","4201","2","0","1597363253","0"
"0","0","3000","2","3000","4503","2","0","1620936705","0"
"0","0","500","1","500","3507","2","0","1620875480","0"
"0","0","10998","1","10998","0101","2","0","1602640806","0"
"0","0","20780","4","20780","3205","2","0","1618114287","0"
"0","0","3500","1","3500","5101","2","0","1606867232","0"
"0","0","1061","4","1061","0101","1","0","1618002699","0"
"0","0","5187","2","5187","3208","1","0","1617930705","0"
"0","0","23842","12","23842","3304","1","0","1623258698","0"
"0","0","3000","1","3000","4117","1","0","1622160687","0"
"0","0","6762","3","6762","1401","1","0","1623121897","0"
"0","0","1253","2","1253","4106","1","0","1620501095","0"
"0","0","1014","1","1014","0101","1","0","1623784284","0"
"0","0","12937","5","12937","3707","1","0","1620616316","0"
"0","0","75","1","75","5101","1","0","1608087656","0"
"0","0","3070","1","3070","5118","1","0","1617045065","0"
"0","0","862","2","862","3701","1","0","1603504855","0"
"0","0","8999","1","8999","3301","1","0","1615327911","0"
"0","0","14727","5","14727","0201","1","0","1622772692","0"
"0","0","9849","2","9849","3201","2","0","1610406712","0"
"0","0","9198","2","9198","5001","2","0","1621206676","0"
"0","0","961","2","961","3715","2","0","1609110042","0"
"0","0","699","1","699","0101","2","0","1605751213","0"
"0","0","1137","3","1137","4201","2","0","1608346801","0"
"0","0","5037","2","5037","5201","2","0","1616710282","0"
"0","0","9998","2","9998","0201","2","0","1623557497","0"
"0","0","10198","2","10198","1301","2","0","1616037100","0"
"0","0","2499","1","2499","4403","2","0","1618798294","0"
"0","0","10499","2","10499","4301","2","0","1621206683","0"
"0","0","3610","3","3610","0201","2","0","1623705101","0"
"0","0","9398","2","9398","0101","2","0","1623373916","0"
"0","0","2000","2","2000","3205","1","0","1620436277","0"
"0","0","1816","2","1816","5101","1","0","1616001113","0"
"0","0","6125","7","6125","0101","1","0","1623697896","0"
"0","0","5979","2","5979","3413","1","0","1618535495","0"
"0","0","5649","1","5649","0101","1","0","1597258810","0"
"0","0","2725","3","2725","4403","1","0","1602694801","0"
"0","0","2299","1","2299","3702","1","0","1607551247","0"
"0","0","5718","1","5718","4310","1","0","1622412712","0"
"0","0","5288","2","5288","3412","1","0","1622765470","0"
"0","0","2470","2","2470","6107","1","0","1602698431","0"
"0","0","9228","2","9228","4419","1","0","1615000313","0"
"0","0","2867","3","2867","2101","2","0","1620677491","0"
"0","0","7997","2","7997","3207","2","0","1621397508","0"
"0","0","1649","5","1649","4501","2","0","1621555900","0"
"0","0","1821","2","1821","4401","2","0","1605060048","0"
